Pavarde        Vardas         Galutinis(vid./med.)     
Vardas2319     Pavarde2319    3.4                      
Vardas8518     Pavarde8518    3.4                      
Vardas3438     Pavarde3438    3.4                      
Vardas4691     Pavarde4691    3.4                      
Vardas1821     Pavarde1821    3.4                      
Vardas7521     Pavarde7521    3.4                      
Vardas554      Pavarde554     3.4                      
Vardas2648     Pavarde2648    3.4                      
Vardas9954     Pavarde9954    3.4                      
Vardas831      Pavarde831     3.4                      
Vardas8399     Pavarde8399    3.4                      
Vardas8715     Pavarde8715    3.4                      
Vardas4238     Pavarde4238    3.4                      
Vardas2622     Pavarde2622    3.4                      
Vardas125      Pavarde125     3.4                      
Vardas6632     Pavarde6632    3.4                      
Vardas6394     Pavarde6394    3.4                      
Vardas3619     Pavarde3619    3.4                      
Vardas796      Pavarde796     3.4                      
Vardas7080     Pavarde7080    3.4                      
Vardas1258     Pavarde1258    3.4                      
Vardas129      Pavarde129     3.4                      
Vardas7309     Pavarde7309    3.4                      
Vardas8456     Pavarde8456    3.4                      
Vardas1952     Pavarde1952    3.4                      
Vardas3638     Pavarde3638    3.4                      
Vardas7460     Pavarde7460    3.4                      
Vardas5823     Pavarde5823    3.4                      
Vardas2924     Pavarde2924    3.4                      
Vardas8692     Pavarde8692    3.4                      
Vardas6497     Pavarde6497    3.4                      
Vardas3282     Pavarde3282    3.4                      
Vardas1167     Pavarde1167    3.4                      
Vardas8698     Pavarde8698    3.4                      
Vardas1009     Pavarde1009    3.4                      
Vardas411      Pavarde411     3.4                      
Vardas4379     Pavarde4379    3.4                      
Vardas9883     Pavarde9883    3.4                      
Vardas2871     Pavarde2871    3.4                      
Vardas1910     Pavarde1910    3.4                      
Vardas667      Pavarde667     3.4                      
Vardas4193     Pavarde4193    3.4                      
Vardas5721     Pavarde5721    3.4                      
Vardas8813     Pavarde8813    3.4                      
Vardas1663     Pavarde1663    3.4                      
Vardas7852     Pavarde7852    3.4                      
Vardas8834     Pavarde8834    3.4                      
Vardas82       Pavarde82      3.4                      
Vardas4112     Pavarde4112    3.4                      
Vardas2126     Pavarde2126    3.4                      
Vardas9003     Pavarde9003    3.4                      
Vardas4712     Pavarde4712    3.4                      
Vardas8844     Pavarde8844    3.4                      
Vardas5681     Pavarde5681    3.4                      
Vardas3187     Pavarde3187    3.4                      
Vardas2098     Pavarde2098    3.4                      
Vardas1031     Pavarde1031    3.4                      
Vardas7967     Pavarde7967    3.4                      
Vardas9600     Pavarde9600    3.4                      
Vardas383      Pavarde383     3.4                      
Vardas7972     Pavarde7972    3.4                      
Vardas2092     Pavarde2092    3.4                      
Vardas3415     Pavarde3415    3.4                      
Vardas7976     Pavarde7976    3.4                      
Vardas8910     Pavarde8910    3.4                      
Vardas1197     Pavarde1197    3.4                      
Vardas6007     Pavarde6007    3.4                      
Vardas3976     Pavarde3976    3.4                      
Vardas7912     Pavarde7912    3.4                      
Vardas86       Pavarde86      3.4                      
Vardas468      Pavarde468     3.4                      
Vardas7562     Pavarde7562    3.4                      
Vardas6200     Pavarde6200    3.4                      
Vardas4730     Pavarde4730    3.4                      
Vardas6203     Pavarde6203    3.4                      
Vardas9033     Pavarde9033    3.4                      
Vardas3813     Pavarde3813    3.4                      
Vardas1453     Pavarde1453    3.4                      
Vardas8921     Pavarde8921    3.4                      
Vardas6653     Pavarde6653    3.4                      
Vardas388      Pavarde388     3.4                      
Vardas3743     Pavarde3743    3.4                      
Vardas5022     Pavarde5022    3.4                      
Vardas4978     Pavarde4978    3.4                      
Vardas3708     Pavarde3708    3.4                      
Vardas4064     Pavarde4064    3.4                      
Vardas9200     Pavarde9200    3.4                      
Vardas1220     Pavarde1220    3.4                      
Vardas7187     Pavarde7187    3.4                      
Vardas6946     Pavarde6946    3.4                      
Vardas2105     Pavarde2105    3.4                      
Vardas9780     Pavarde9780    3.4                      
Vardas67       Pavarde67      3.4                      
Vardas2857     Pavarde2857    3.4                      
Vardas162      Pavarde162     3.4                      
Vardas5872     Pavarde5872    3.4                      
Vardas2753     Pavarde2753    3.4                      
Vardas6115     Pavarde6115    3.4                      
Vardas9949     Pavarde9949    3.4                      
Vardas3668     Pavarde3668    3.4                      
Vardas7149     Pavarde7149    3.4                      
Vardas8709     Pavarde8709    3.4                      
Vardas6352     Pavarde6352    3.4                      
Vardas5502     Pavarde5502    3.4                      
Vardas2057     Pavarde2057    3.4                      
Vardas4595     Pavarde4595    3.4                      
Vardas7373     Pavarde7373    3.4                      
Vardas3263     Pavarde3263    3.4                      
Vardas1688     Pavarde1688    3.4                      
Vardas4581     Pavarde4581    3.4                      
Vardas8695     Pavarde8695    3.4                      
Vardas6321     Pavarde6321    3.4                      
Vardas4919     Pavarde4919    3.4                      
Vardas472      Pavarde472     3.4                      
Vardas9541     Pavarde9541    3.4                      
Vardas40       Pavarde40      3.4                      
Vardas2996     Pavarde2996    3.4                      
Vardas6530     Pavarde6530    3.4                      
Vardas7488     Pavarde7488    3.4                      
Vardas3778     Pavarde3778    3.4                      
Vardas848      Pavarde848     3.4                      
Vardas421      Pavarde421     3.4                      
Vardas5743     Pavarde5743    3.4                      
Vardas1091     Pavarde1091    3.4                      
Vardas985      Pavarde985     3.4                      
Vardas3106     Pavarde3106    3.4                      
Vardas3867     Pavarde3867    3.4                      
Vardas6808     Pavarde6808    3.4                      
Vardas9801     Pavarde9801    3.3                      
Vardas1004     Pavarde1004    3.3                      
Vardas3317     Pavarde3317    3.3                      
Vardas1650     Pavarde1650    3.3                      
Vardas1632     Pavarde1632    3.3                      
Vardas1743     Pavarde1743    3.3                      
