Pavarde        Vardas         Galutinis(vid./med.)     
Vardas221      Pavarde221     6.2                      
Vardas99       Pavarde99      6.2                      
Vardas206      Pavarde206     6.2                      
Vardas1828     Pavarde1828    6.2                      
Vardas5317     Pavarde5317    6.2                      
Vardas8244     Pavarde8244    6.2                      
Vardas4        Pavarde4       6.2                      
Vardas9283     Pavarde9283    6.2                      
Vardas2716     Pavarde2716    6.2                      
Vardas5856     Pavarde5856    6.2                      
Vardas2988     Pavarde2988    6.2                      
Vardas1181     Pavarde1181    6.2                      
Vardas4763     Pavarde4763    6.2                      
Vardas1047     Pavarde1047    6.2                      
Vardas4934     Pavarde4934    6.2                      
Vardas8930     Pavarde8930    6.2                      
Vardas9976     Pavarde9976    6.2                      
Vardas2880     Pavarde2880    6.2                      
Vardas4770     Pavarde4770    6.2                      
Vardas6504     Pavarde6504    6.2                      
Vardas7765     Pavarde7765    6.2                      
Vardas2781     Pavarde2781    6.2                      
Vardas4305     Pavarde4305    6.2                      
Vardas4493     Pavarde4493    6.2                      
Vardas6117     Pavarde6117    6.2                      
Vardas7706     Pavarde7706    6.2                      
Vardas5896     Pavarde5896    6.2                      
Vardas7516     Pavarde7516    6.2                      
Vardas7910     Pavarde7910    6.2                      
Vardas6358     Pavarde6358    6.2                      
Vardas901      Pavarde901     6.2                      
Vardas5808     Pavarde5808    6.2                      
Vardas5992     Pavarde5992    6.2                      
Vardas1242     Pavarde1242    6.2                      
Vardas5241     Pavarde5241    6.2                      
Vardas1019     Pavarde1019    6.2                      
Vardas6476     Pavarde6476    6.2                      
Vardas1707     Pavarde1707    6.2                      
Vardas2120     Pavarde2120    6.2                      
Vardas5126     Pavarde5126    6.2                      
Vardas2114     Pavarde2114    6.2                      
Vardas8377     Pavarde8377    6.2                      
Vardas1190     Pavarde1190    6.2                      
Vardas7320     Pavarde7320    6.2                      
Vardas8445     Pavarde8445    6.2                      
Vardas8053     Pavarde8053    6.2                      
Vardas5217     Pavarde5217    6.2                      
Vardas3305     Pavarde3305    6.2                      
Vardas8054     Pavarde8054    6.2                      
Vardas9132     Pavarde9132    6.2                      
Vardas4282     Pavarde4282    6.2                      
Vardas4951     Pavarde4951    6.2                      
Vardas8215     Pavarde8215    6.2                      
Vardas607      Pavarde607     6.2                      
Vardas3558     Pavarde3558    6.2                      
Vardas9562     Pavarde9562    6.2                      
Vardas585      Pavarde585     6.2                      
Vardas4110     Pavarde4110    6.2                      
Vardas6191     Pavarde6191    6.2                      
Vardas7580     Pavarde7580    6.2                      
Vardas8755     Pavarde8755    6.2                      
Vardas7106     Pavarde7106    6.2                      
Vardas8336     Pavarde8336    6.2                      
Vardas8676     Pavarde8676    6.2                      
Vardas6538     Pavarde6538    6.2                      
Vardas6298     Pavarde6298    6.2                      
Vardas4745     Pavarde4745    6.2                      
Vardas7469     Pavarde7469    6.2                      
Vardas3111     Pavarde3111    6.2                      
Vardas6522     Pavarde6522    6.2                      
Vardas2759     Pavarde2759    6.2                      
Vardas1592     Pavarde1592    6.2                      
Vardas8136     Pavarde8136    6.2                      
Vardas8242     Pavarde8242    6.2                      
Vardas4558     Pavarde4558    6.2                      
Vardas6259     Pavarde6259    6.2                      
Vardas2657     Pavarde2657    6.2                      
Vardas6262     Pavarde6262    6.2                      
Vardas7155     Pavarde7155    6.2                      
Vardas9594     Pavarde9594    6.2                      
Vardas396      Pavarde396     6.2                      
Vardas9982     Pavarde9982    6.1                      
Vardas16       Pavarde16      6.1                      
Vardas3107     Pavarde3107    6.1                      
Vardas1082     Pavarde1082    6.1                      
Vardas8397     Pavarde8397    6.1                      
Vardas2710     Pavarde2710    6.1                      
Vardas7534     Pavarde7534    6.1                      
Vardas5907     Pavarde5907    6.1                      
Vardas9703     Pavarde9703    6.1                      
Vardas2681     Pavarde2681    6.1                      
Vardas5878     Pavarde5878    6.1                      
Vardas5918     Pavarde5918    6.1                      
Vardas4463     Pavarde4463    6.1                      
Vardas2932     Pavarde2932    6.1                      
Vardas5726     Pavarde5726    6.1                      
Vardas5688     Pavarde5688    6.1                      
Vardas5766     Pavarde5766    6.1                      
Vardas108      Pavarde108     6.1                      
Vardas141      Pavarde141     6.1                      
Vardas199      Pavarde199     6.1                      
Vardas5085     Pavarde5085    6.1                      
Vardas203      Pavarde203     6.1                      
Vardas4603     Pavarde4603    6.1                      
Vardas5793     Pavarde5793    6.1                      
Vardas2299     Pavarde2299    6.1                      
Vardas225      Pavarde225     6.1                      
Vardas2794     Pavarde2794    6.1                      
Vardas4426     Pavarde4426    6.1                      
Vardas44       Pavarde44      6.1                      
Vardas9468     Pavarde9468    6.1                      
Vardas2326     Pavarde2326    6.1                      
Vardas2711     Pavarde2711    6.1                      
Vardas7869     Pavarde7869    6.1                      
Vardas5546     Pavarde5546    6.1                      
Vardas5540     Pavarde5540    6.1                      
Vardas8880     Pavarde8880    6.1                      
Vardas1978     Pavarde1978    6.1                      
Vardas8631     Pavarde8631    6.1                      
Vardas1184     Pavarde1184    6.1                      
Vardas6760     Pavarde6760    6.1                      
Vardas1602     Pavarde1602    6.1                      
Vardas6506     Pavarde6506    6.1                      
Vardas8324     Pavarde8324    6.1                      
Vardas8243     Pavarde8243    6.1                      
Vardas6441     Pavarde6441    6.1                      
Vardas1294     Pavarde1294    6.1                      
Vardas6322     Pavarde6322    6.1                      
Vardas1905     Pavarde1905    6.1                      
Vardas4151     Pavarde4151    6.1                      
Vardas8078     Pavarde8078    6.1                      
Vardas8591     Pavarde8591    6.1                      
Vardas6702     Pavarde6702    6.1                      
