Pavarde        Vardas         Galutinis(vid./med.)     
Vardas24516    Pavarde24516   6.8                      
Vardas57690    Pavarde57690   6.8                      
Vardas83602    Pavarde83602   6.8                      
Vardas91775    Pavarde91775   6.8                      
Vardas60637    Pavarde60637   6.8                      
Vardas90691    Pavarde90691   6.8                      
Vardas68064    Pavarde68064   6.8                      
Vardas9224     Pavarde9224    6.8                      
Vardas41123    Pavarde41123   6.8                      
Vardas85971    Pavarde85971   6.8                      
Vardas78207    Pavarde78207   6.8                      
Vardas7266     Pavarde7266    6.8                      
Vardas92265    Pavarde92265   6.8                      
Vardas47488    Pavarde47488   6.8                      
Vardas24594    Pavarde24594   6.8                      
Vardas80242    Pavarde80242   6.8                      
Vardas53400    Pavarde53400   6.8                      
Vardas67980    Pavarde67980   6.8                      
Vardas1980     Pavarde1980    6.8                      
Vardas9594     Pavarde9594    6.8                      
Vardas453      Pavarde453     6.8                      
Vardas44694    Pavarde44694   6.8                      
Vardas44689    Pavarde44689   6.8                      
Vardas64961    Pavarde64961   6.8                      
Vardas44500    Pavarde44500   6.8                      
Vardas80036    Pavarde80036   6.8                      
Vardas98738    Pavarde98738   6.8                      
Vardas78315    Pavarde78315   6.8                      
Vardas42907    Pavarde42907   6.8                      
Vardas31334    Pavarde31334   6.8                      
Vardas12696    Pavarde12696   6.8                      
Vardas20735    Pavarde20735   6.8                      
Vardas40514    Pavarde40514   6.8                      
Vardas33335    Pavarde33335   6.8                      
Vardas47686    Pavarde47686   6.8                      
Vardas24026    Pavarde24026   6.8                      
Vardas18518    Pavarde18518   6.8                      
Vardas67541    Pavarde67541   6.8                      
Vardas64977    Pavarde64977   6.8                      
Vardas73631    Pavarde73631   6.8                      
Vardas36130    Pavarde36130   6.8                      
Vardas42020    Pavarde42020   6.8                      
Vardas87412    Pavarde87412   6.8                      
Vardas89431    Pavarde89431   6.8                      
Vardas40341    Pavarde40341   6.8                      
Vardas60299    Pavarde60299   6.8                      
Vardas18648    Pavarde18648   6.8                      
Vardas90225    Pavarde90225   6.8                      
Vardas94520    Pavarde94520   6.8                      
Vardas7372     Pavarde7372    6.8                      
Vardas7351     Pavarde7351    6.8                      
Vardas83839    Pavarde83839   6.8                      
Vardas21026    Pavarde21026   6.8                      
Vardas90656    Pavarde90656   6.8                      
Vardas94655    Pavarde94655   6.8                      
Vardas47604    Pavarde47604   6.8                      
Vardas4280     Pavarde4280    6.8                      
Vardas9134     Pavarde9134    6.8                      
Vardas34845    Pavarde34845   6.8                      
Vardas73497    Pavarde73497   6.8                      
Vardas22348    Pavarde22348   6.8                      
Vardas49436    Pavarde49436   6.8                      
Vardas96951    Pavarde96951   6.8                      
Vardas67752    Pavarde67752   6.8                      
Vardas78222    Pavarde78222   6.8                      
Vardas42878    Pavarde42878   6.8                      
Vardas58043    Pavarde58043   6.8                      
Vardas38995    Pavarde38995   6.8                      
Vardas86844    Pavarde86844   6.8                      
Vardas20801    Pavarde20801   6.8                      
Vardas67711    Pavarde67711   6.8                      
Vardas13373    Pavarde13373   6.8                      
Vardas20799    Pavarde20799   6.8                      
Vardas67670    Pavarde67670   6.8                      
Vardas50605    Pavarde50605   6.8                      
Vardas43363    Pavarde43363   6.8                      
Vardas39737    Pavarde39737   6.8                      
Vardas49295    Pavarde49295   6.8                      
Vardas33654    Pavarde33654   6.8                      
Vardas22772    Pavarde22772   6.8                      
Vardas78013    Pavarde78013   6.8                      
Vardas2948     Pavarde2948    6.8                      
Vardas75379    Pavarde75379   6.8                      
Vardas11952    Pavarde11952   6.8                      
Vardas75375    Pavarde75375   6.8                      
Vardas24238    Pavarde24238   6.8                      
Vardas94712    Pavarde94712   6.8                      
Vardas48407    Pavarde48407   6.8                      
Vardas75374    Pavarde75374   6.8                      
Vardas48357    Pavarde48357   6.8                      
Vardas74959    Pavarde74959   6.8                      
Vardas84898    Pavarde84898   6.8                      
Vardas39783    Pavarde39783   6.8                      
Vardas93758    Pavarde93758   6.8                      
Vardas88166    Pavarde88166   6.8                      
Vardas22206    Pavarde22206   6.8                      
Vardas50476    Pavarde50476   6.8                      
Vardas43680    Pavarde43680   6.8                      
Vardas10592    Pavarde10592   6.8                      
Vardas51867    Pavarde51867   6.8                      
Vardas22187    Pavarde22187   6.8                      
Vardas48444    Pavarde48444   6.8                      
Vardas25882    Pavarde25882   6.8                      
Vardas63244    Pavarde63244   6.8                      
Vardas92468    Pavarde92468   6.8                      
Vardas79284    Pavarde79284   6.8                      
Vardas90249    Pavarde90249   6.8                      
Vardas19390    Pavarde19390   6.8                      
Vardas76612    Pavarde76612   6.8                      
Vardas86222    Pavarde86222   6.8                      
Vardas75467    Pavarde75467   6.8                      
Vardas85373    Pavarde85373   6.8                      
Vardas12054    Pavarde12054   6.8                      
Vardas95884    Pavarde95884   6.8                      
Vardas91524    Pavarde91524   6.8                      
Vardas32424    Pavarde32424   6.8                      
Vardas39697    Pavarde39697   6.8                      
Vardas8238     Pavarde8238    6.8                      
Vardas8732     Pavarde8732    6.8                      
Vardas25209    Pavarde25209   6.8                      
Vardas35618    Pavarde35618   6.8                      
Vardas75413    Pavarde75413   6.8                      
Vardas48342    Pavarde48342   6.8                      
Vardas66440    Pavarde66440   6.8                      
Vardas43758    Pavarde43758   6.8                      
Vardas25215    Pavarde25215   6.8                      
Vardas35599    Pavarde35599   6.8                      
Vardas97241    Pavarde97241   6.8                      
Vardas94466    Pavarde94466   6.8                      
Vardas66087    Pavarde66087   6.8                      
Vardas25518    Pavarde25518   6.8                      
Vardas43551    Pavarde43551   6.8                      
Vardas96885    Pavarde96885   6.8                      
Vardas64392    Pavarde64392   6.8                      
Vardas25300    Pavarde25300   6.8                      
Vardas85086    Pavarde85086   6.8                      
Vardas59546    Pavarde59546   6.8                      
Vardas48561    Pavarde48561   6.8                      
Vardas19847    Pavarde19847   6.8                      
